0	highpt	600	10000 	0.025	1	6.06878	0.0455575	-0.0094481	0.0159338	0.0159338	0.0963945	0.0963945	0.114318	0.114318	0.00135689	0.000408539	0.000303725	0.000854422	0.000729501	0.0011849	0.000553397	0.00136446	0.000623258	0.00116312	0.000194924	0.000489689	0.00422995	0.00177186	0.00088734	0.00248689	0.000336094	0.000281722	0.0029797	0.00144081	0.000801203	0.00133167	0.00125452	0.000872706	0.00178261	0.000267056	0.000412006	0.000824504	0.000344566	0.00056011	0.000412694	0.0019112	0.0007022	0.000979806	0.00102608	5.87561e-05	0.000566044	0.000689011	0.000778641	0.00122205	0.000692907	0.000501137	0.000514239	0.000467896	0.000724552	0.00058398	0.000309873	0.000161266	0.000211464	0.000248522	0.000290328	0.000270356	0.000305081	5.30218e-05	0.000530879	0.000221797	0.000190698	0.000289082	0.000277416	0.000124915	0.0628381	0.00120534	-0.00167486	0.0067094	-0.0067094	-0.00012604	0.000135365	-2.30178e-06	2.77379e-06	-0.000128308	0.000138236	1.25721e-05	1.16029e-05	1.11125e-05	-1.08645e-05	2.70466e-06	2.77276e-05	3.2565e-06	-8.93039e-06	-1.21359e-05	-1.44914e-06	3.14809e-06	-3.86498e-06	9.72236e-06	-3.17601e-06	2.23563e-05	1.10598e-05	-1.68559e-05	2.47615e-06	-1.62886e-05	1.38643e-05	3.17718e-06	-2.51988e-05	3.71992e-06	-4.15993e-06	5.34924e-06	-2.29724e-05	-1.51322e-08	-5.38305e-06	-1.67775e-05	-8.67501e-06	4.45085e-06	2.43281e-06	-1.89266e-05	-1.70796e-05	1.90458e-05	2.3163e-06	7.86788e-07	1.17042e-06	7.82595e-06	2.3127e-07	5.20686e-06	-3.11902e-06	-1.13307e-05	-8.12302e-06	-4.66182e-06	-1.35041e-06	-1.25666e-05	4.40275e-06	1.93142e-05	-2.6158e-06	-1.90485e-05	-2.5431e-06	-9.72047e-06	1.84446e-05	-9.54795e-07	-1.63466e-06	-1.21968e-05	-7.17251e-06	-7.18697e-06	2.84418e-06
1	highpt	150	600 	0.13	1	4.26336	-0.0253052	0.0634694	0.00809546	0.00809546	0.112035	0.112035	0.0979696	0.0979696	0.000285831	0.000296615	0.000726584	0.000199237	0.000850646	0.000298686	0.00101004	0.000585019	0.00128145	0.0011866	0.00124283	0.00219817	0.000217291	0.00147687	0.00114058	0.000861879	0.000853471	0.00148235	0.000895887	0.000612704	0.00125185	0.00122833	0.00112348	0.000853568	0.00138645	0.000576926	0.000405845	0.000761331	0.00117628	0.000751809	0.00061716	0.000571716	0.00068408	0.000674347	0.0010921	0.000658309	0.000886242	0.00122736	0.000320398	0.00152455	0.000956986	0.000486961	0.000894585	0.000961504	0.000418271	0.00101909	0.000175112	0.000624673	0.000869129	0.000449918	0.000580891	0.00039714	0.000502776	0.000368043	0.000706351	0.00047625	0.000379718	0.000456468	0.000641651	0.000288588	0.00307978	-0.0232278	0.0237022	-0.0137022	0.0137022	0.00389585	-0.00439639	0.000856039	-0.000994349	0.00473103	-0.00541919	-5.85834e-07	3.16823e-06	8.5795e-06	-6.62918e-06	-4.95805e-06	3.73141e-06	8.93057e-06	-1.58597e-07	-8.92782e-08	3.17544e-07	2.14148e-06	-6.27376e-06	-8.49505e-07	-7.0364e-06	1.20662e-06	-1.26797e-06	1.32446e-06	3.8754e-06	-6.16018e-07	-4.09722e-06	1.76511e-06	-5.812e-06	-5.91083e-07	2.6081e-06	-4.04266e-06	-5.44382e-07	4.54012e-06	4.62687e-06	1.57901e-06	-1.83306e-07	1.6448e-06	-6.47036e-08	-3.01629e-06	-8.69949e-07	-3.29815e-06	3.94655e-06	-8.25082e-07	-3.17128e-06	1.57517e-06	-1.45691e-06	-4.26312e-06	1.82946e-06	-1.11473e-05	-5.28134e-08	-2.38183e-06	4.79171e-07	6.59948e-06	-3.11468e-06	5.14733e-06	-1.72744e-06	2.80556e-07	-3.65284e-06	1.61478e-06	3.40607e-06	2.37427e-06	-1.03743e-05	-8.89693e-06	-6.44385e-06	6.52461e-06	3.51346e-06
2	highpt	1250	10000 	0	0.025	8.47729	0.0424348	-0.0415079	0.0406736	0.0406736	0.0983763	0.0983763	0.134716	0.134716	0.00158495	0.00105613	0.000683375	0.00183363	0.000625072	0.00100727	0.000373055	0.00252192	0.00254829	0.00202683	0.000111964	0.00169838	0.00695015	0.000354906	0.00314078	0.00323512	0.00197515	0.00286258	0.00269167	0.00214068	0.00179612	0.00129524	0.00357061	0.0031067	0.00272831	0.00173103	0.00225935	0.00298763	0.000346711	0.000390109	0.000917596	0.00240291	0.00174662	0.00144626	0.000931164	0.000468438	0.000592209	0.000481599	0.00140973	0.000556657	0.00154156	0.000312588	0.000447535	0.000234325	0.00151233	0.00069031	0.00112409	0.000176011	0.000442705	0.000247731	0.000530622	0.000236234	0.000218536	0.000402312	0.000557677	0.000258683	0.000594488	0.000486693	0.000285462	0.00026337	0.0010482	0.0091823	-0.0121686	0.0225341	-0.0225341	-0.00781528	0.00872136	-0.000504303	0.000574667	-0.00831107	0.00930785	-8.30107e-07	2.95188e-06	-5.8001e-07	7.42044e-07	2.04074e-07	3.37836e-08	-2.95512e-06	-1.04399e-06	1.65604e-06	1.49872e-06	-2.5355e-06	7.19769e-07	1.24826e-06	7.52278e-07	-4.93858e-07	8.99229e-08	1.58994e-07	2.53802e-06	8.34406e-07	-2.86855e-06	4.98999e-07	1.12402e-06	-1.97034e-07	6.5298e-07	-1.98365e-06	-5.65884e-07	3.21794e-06	-2.61512e-06	-3.41453e-07	1.13421e-06	1.7894e-06	1.2415e-07	-5.10087e-07	5.33557e-07	-4.78227e-07	-5.88653e-07	1.53341e-07	-2.46227e-06	-1.14573e-06	-1.03476e-06	4.41887e-07	1.17709e-06	8.1576e-07	1.1767e-06	-1.17583e-06	1.60625e-06	-9.00663e-07	2.4059e-06	-1.20606e-06	-8.65677e-07	2.15813e-06	-1.00452e-06	1.01694e-06	-7.26041e-08	2.15707e-06	-4.52017e-07	1.2875e-06	-2.81066e-07	8.34283e-07	5.64446e-07
3	highpt	150	450 	0	0.13	73.6782	-0.00692477	0.0144345	0.00516617	0.00516617	0.193522	0.193522	0.192516	0.192516	0.000141318	0.000433472	0.000555876	0.00047637	0.000976038	0.000677852	0.000392946	0.000100376	0.00121823	0.00018588	0.000142469	0.00215734	0.000687469	0.00314336	0.000205327	0.000821539	0.000738031	0.000210775	0.00134939	0.000117124	8.13039e-05	0.00049516	0.000961512	0.000845973	0.000306382	0.000578395	0.00040281	0.000343011	0.000369782	8.66509e-05	0.000142749	0.000555425	0.000222688	0.000282313	0.000220569	0.000156861	0.000270534	0.000723778	0.000116331	0.000210348	0.000514716	0.000324955	0.000316789	0.000115997	6.91456e-05	0.000262534	0.000296543	0.000131846	0.000210608	7.35211e-05	0.000216759	0.000272208	0.000234263	0.00066545	0.000127722	0.000172446	0.000529152	0.000152512	7.9878e-05	0.000209054	4.00645e-05	-0.00202787	-0.0424749	-0.00116518	0.00116518	3.58165e-05	-0.000217422	-0.00155805	0.0017744	-0.00146498	0.00162849	-2.42491e-08	-1.79446e-07	1.92394e-07	-9.05105e-08	-2.49851e-07	2.22052e-07	1.46591e-08	4.17597e-09	-1.01204e-07	-2.48425e-07	3.698e-08	-1.34314e-07	8.05535e-08	4.09598e-09	1.81993e-08	3.88725e-08	-2.65223e-08	1.05092e-07	-5.16968e-08	-1.39135e-08	-5.36444e-08	-1.70584e-07	-7.05982e-08	5.60809e-08	-6.36281e-08	-1.10093e-07	6.41668e-08	6.67787e-08	-1.76602e-07	-1.82294e-08	-3.09619e-08	9.53014e-08	-8.10063e-09	-1.00581e-07	-1.09041e-08	-1.36239e-07	2.17929e-08	-9.21978e-08	-3.79027e-08	-3.4615e-09	6.46707e-08	-7.7696e-08	7.62264e-09	-2.4813e-08	-1.6117e-07	2.57758e-08	4.14358e-08	7.10306e-08	4.83969e-08	-1.7367e-08	-6.46869e-08	-1.02138e-07	1.4677e-07	-5.53748e-08	-4.75277e-08	-1.65805e-07	-1.95088e-07	-4.61248e-08	-1.56609e-08	2.92706e-07
4	highpt	450	600 	0	0.035	23.3801	-0.0150451	-0.00818531	0.0243654	0.0243654	0.178675	0.178675	0.201822	0.201822	0.00117653	0.000542634	0.00104717	0.000132848	0.00116298	0.000483195	0.000114048	0.000515308	0.000400301	0.000310905	0.000283359	0.000446608	0.00248066	0.00380003	0.00123756	0.00252226	0.000186413	0.000857789	0.00185705	0.00084809	0.000575665	0.0011527	0.000431305	0.000749054	0.000761012	0.000110077	0.000263338	0.000757788	0.000247715	0.000123625	0.000161493	0.000739581	0.000214779	0.000522159	0.000736623	0.000249312	0.000129536	0.000108329	0.00015993	0.000564411	0.000372776	0.000183581	0.000168072	6.01668e-05	0.000270811	0.000143359	0.000492711	0.000177869	0.000369386	0.000208383	0.000399998	0.000130866	0.000282433	0.000167079	0.000528652	0.000341825	0.0002285	0.000243779	0.000162994	5.89693e-05	1.17162e-05	-0.186366	0.00299523	-0.0147678	0.0147678	0.00332498	-0.00334117	0.0010441	-0.0012107	0.00434333	-0.00458702	1.05004e-07	-4.28432e-07	-5.128e-07	-1.52068e-07	-9.20378e-07	-1.25993e-07	1.91543e-07	-3.74692e-07	1.60546e-07	-2.17454e-08	-2.29357e-07	-1.47484e-07	-4.53454e-08	-9.92293e-08	2.3241e-09	-4.24603e-07	1.82501e-07	-1.56214e-07	2.312e-07	-5.25874e-07	5.90032e-07	2.27433e-07	-2.41136e-07	2.9421e-07	-6.23557e-07	4.2516e-07	-9.86857e-08	2.71258e-07	-6.77945e-08	-1.49568e-07	-8.7396e-07	-3.68678e-07	4.7288e-07	2.71635e-07	-2.56131e-07	-1.32808e-07	-6.12938e-08	-4.73353e-07	-4.79611e-07	-1.82752e-07	4.40137e-07	-3.4337e-07	-3.12646e-07	2.00392e-08	6.13043e-07	-5.48324e-07	4.75562e-07	-1.70171e-07	1.09661e-07	5.78006e-07	-1.42617e-07	2.67831e-07	7.70078e-07	-6.5166e-07	6.90817e-08	3.20128e-07	1.08563e-06	-1.31801e-07	-3.36942e-07	-8.34459e-07
5	highpt	450	600 	0.035	0.13	5.25153	-0.00272384	-0.00775654	0.0230609	0.0230609	0.143209	0.143209	0.16143	0.16143	0.00106035	0.000149466	0.000638296	0.000378173	0.00114448	0.000395991	0.00028903	0.000586854	0.000221865	0.000399583	0.000108067	0.000587227	0.00238408	0.00326532	0.000506494	0.00214601	0.000943355	0.000455863	0.0022956	0.00027639	0.000265819	0.00115764	0.000533098	0.000737819	0.000899989	0.000285849	0.000514955	0.00031982	0.000258524	0.000189999	0.000394998	0.00106912	0.000295156	0.000731261	0.000215789	0.000256962	0.000264537	0.000310155	0.000253216	0.00048216	0.000156716	0.000337804	0.000774672	0.000515465	0.000838	0.000498798	0.000271199	0.000342304	0.000270766	0.000242546	0.000191856	0.000219418	5.47123e-05	7.57127e-05	0.000342376	0.000122893	0.000193569	0.000473836	5.54643e-05	0.000127498	0.000162288	-0.0446892	0.0533824	0.0216512	-0.0216512	0.00178565	-0.00191217	0.00104411	-0.00121069	0.00280245	-0.00315983	7.15154e-07	-3.17674e-07	-1.36515e-06	5.56708e-07	2.13177e-06	-1.09556e-06	-8.38315e-07	-1.33331e-07	5.31447e-07	2.01107e-07	-2.14827e-07	5.35573e-07	2.01603e-08	-7.05865e-07	7.35667e-07	-1.49321e-07	1.29921e-06	-1.08273e-06	-7.25187e-07	2.70057e-06	6.91285e-07	6.51533e-07	-1.97884e-07	3.25539e-07	2.18132e-06	1.34681e-06	-1.2477e-06	1.15909e-06	7.05871e-07	-1.41387e-06	-1.25785e-06	5.0075e-07	-2.71893e-07	-3.43043e-07	7.91936e-07	5.7619e-07	2.68594e-07	1.23546e-06	-5.15447e-07	9.01071e-07	3.33599e-07	-1.038e-06	1.43209e-06	-8.20069e-07	4.08315e-07	-1.07614e-06	-1.20069e-06	-1.57093e-06	-3.16041e-07	4.78268e-07	-4.69333e-07	1.96436e-06	-4.48843e-07	4.81533e-07	-7.92918e-07	1.88584e-06	1.08619e-06	1.61225e-06	-6.35584e-07	-2.20281e-07
6	highpt	600	1250 	0	0.015	28.6398	0.00588115	-0.0295225	0.036073	0.036073	0.162509	0.162509	0.196196	0.196196	0.00134452	0.000710499	0.000821991	0.000911769	0.000929956	0.000638023	0.000232483	0.00158547	0.000968588	0.000901853	0.000221501	0.000568013	0.00460651	0.00303485	0.00190852	0.00315204	8.36936e-05	0.0011129	0.00274294	0.00139789	0.00101511	0.00128669	0.00083259	0.00118883	0.00165977	0.000385095	0.000736259	0.00102069	0.000128077	0.000398052	8.8255e-05	0.00158887	0.000636616	0.000912399	0.000596301	0.000429267	0.000550428	0.000194467	0.000671745	0.000353039	0.000832494	0.000196053	0.000170553	0.000233342	0.000774837	0.000558157	0.0005575	5.82042e-05	0.000346823	7.39449e-05	0.00017269	0.000132449	8.15833e-05	0.000348197	0.000492681	0.000246585	0.00049348	0.000458238	0.000114663	0.000238339	0.000111667	-0.0726058	0.0390233	-0.00586811	0.00586811	0.00139261	-0.00144843	0.00104409	-0.00121072	0.002409	-0.00269666	-6.24053e-07	-1.37607e-08	8.73793e-07	-8.25663e-07	-1.02254e-06	6.78999e-07	4.47568e-07	-5.85294e-08	-4.96708e-07	-1.77734e-07	-4.66436e-08	-5.11869e-07	3.20261e-07	-5.18126e-07	-2.88287e-07	1.72564e-07	-2.41254e-07	1.73525e-07	1.38911e-09	-7.8514e-07	-4.75865e-07	-3.00276e-07	-5.04554e-07	2.78374e-08	2.67168e-07	-4.14565e-07	9.24133e-07	-3.13047e-07	-8.55634e-08	5.36137e-07	7.58318e-07	6.12657e-07	-6.82988e-10	-8.82005e-08	-5.99989e-07	1.31583e-07	-1.92064e-07	-4.7381e-07	-5.06516e-07	-4.37463e-07	-1.07435e-07	-3.06263e-07	-7.21024e-08	4.18531e-07	-8.22145e-07	-9.09348e-08	5.00074e-07	5.04925e-07	-2.67554e-07	-1.68695e-07	5.11215e-07	-1.32361e-06	3.82775e-07	2.45532e-07	6.59584e-07	-1.50775e-06	-6.10418e-07	-3.03248e-07	9.53204e-08	4.9047e-07
7	highpt	600	1250 	0.015	0.025	7.444	0.0292798	-0.0133698	0.0442571	0.0442571	0.163117	0.163117	0.207389	0.207389	0.000584701	0.000219225	0.000142089	0.00111671	0.000587357	0.00126709	0.000221991	0.00221536	0.0015873	0.000987743	0.00010497	0.000137916	0.00501662	0.00259886	0.00142663	0.00319706	0.000549353	0.000386422	0.00379575	0.00101787	0.000541568	0.00206983	0.000488433	0.000762834	0.00184072	0.000249295	0.00127013	0.000406101	0.000475452	0.000641224	0.000671374	0.00215359	0.000676048	0.000667729	0.000425449	0.000225914	0.000826095	0.000838227	0.000683353	0.000440717	0.00124119	0.000936405	0.00113515	0.000227628	0.00156478	0.000860901	0.000345159	0.000256498	0.0003965	0.000219754	0.000266586	0.000182525	0.000895249	0.000561446	0.000341981	0.000452127	0.0013498	0.000381085	0.000440933	0.000962321	0.000158061	0.0240021	-0.0080524	0.0129833	-0.0129833	0.00518395	-0.0058039	0.00104411	-0.00121069	0.00620419	-0.00704668	-6.88246e-08	2.59894e-07	1.09231e-06	-9.81895e-07	-1.21663e-06	6.07139e-07	9.06927e-07	2.64759e-07	-6.16449e-07	-2.05314e-07	2.0968e-07	-8.03773e-07	-6.8876e-08	1.10566e-07	-4.8971e-08	-1.83239e-07	-1.89328e-07	5.78889e-07	-3.3858e-08	-1.42226e-06	-4.94105e-07	-8.1883e-07	2.41078e-07	1.82554e-07	-1.08807e-06	-8.05957e-07	7.33178e-07	-3.69613e-07	-6.18353e-07	4.06514e-07	5.9506e-07	-2.73969e-09	-1.54097e-08	3.67786e-08	-1.28145e-07	6.62939e-08	-2.43466e-07	-1.24972e-06	2.93895e-07	-2.36816e-07	-1.81106e-07	1.86469e-07	-9.3195e-07	1.45762e-07	-1.43724e-07	7.49925e-07	9.56123e-07	8.91807e-07	5.64639e-07	-3.77866e-07	2.67633e-07	-1.1277e-06	3.6838e-08	1.59481e-08	-1.54913e-07	-1.3584e-06	-1.11486e-06	-9.27472e-07	1.81189e-07	4.58294e-07
8	hzbb	150	10000 	0	1	2.56146	-0.00195572	-0.0182691	0.010261	0.010261	0.07929	0.07929	0.0849357	0.0849357	0.0012632	0.00106283	0.000215139	0.000660261	0.000398815	0.000653051	0.000166434	0.000377444	0.000779424	0.000727887	0.000483675	0.0015845	0.000532617	0.00202086	0.00150736	0.000238899	0.00149678	0.00263454	0.00193788	0.000893019	0.00100709	0.00116442	0.00241234	0.00197266	0.000346433	0.000984986	0.000530834	0.00142083	0.000979595	0.000711691	0.00148438	0.000518176	0.000437384	0.000959087	0.00157333	0.000361008	0.000613188	0.000742849	0.000170743	0.000610452	0.000769399	0.00105923	0.00034447	0.000184888	0.000186434	0.000807273	0.0011548	0.000190668	0.000398886	0.000224557	0.000294306	0.000183927	0.000812569	0.000997417	0.000651333	0.000763198	0.00067991	0.000432121	0.00032153	0.000763954	9.1074e-05	-7.17767e-09	-7.17767e-09	-0.00457701	0.00457701	-0.00408264	0.00470961	0.00104409	-0.00121071	-0.00307181	0.00345368	4.13623e-07	1.55307e-07	-9.22221e-07	4.12274e-07	1.31243e-06	-6.93871e-07	-2.99577e-07	2.5288e-07	7.34895e-07	5.43733e-08	-1.81635e-07	3.60217e-07	5.0091e-08	-1.5346e-07	2.46539e-07	-3.61282e-07	1.46464e-06	-2.16058e-07	-2.49039e-07	1.14304e-06	1.39901e-06	4.14037e-07	8.79912e-08	-1.10159e-07	9.0022e-07	9.1721e-07	-8.30847e-07	3.08516e-07	3.26543e-07	-3.59981e-07	-9.45069e-07	-4.88869e-07	-8.70068e-07	2.04198e-08	3.17466e-07	6.78552e-07	2.17612e-07	5.19964e-07	-4.75518e-09	1.98584e-07	3.0086e-07	-1.54427e-07	5.2828e-07	-4.48502e-07	2.08036e-07	-5.35355e-08	-5.03967e-07	-4.77261e-07	1.21388e-08	-6.95987e-08	1.06086e-07	8.0556e-07	-1.69139e-07	2.45647e-08	-5.63992e-07	1.33737e-06	5.74349e-07	3.59538e-07	7.02662e-08	-2.28007e-07
9	highres	150	250 	0	0.175	74.5091	0.00777408	-0.029017	0.0184074	0.0184074	0.200394	0.200394	0.178298	0.178298	0.000461031	0.00119801	0.000278388	0.00175541	0.000803215	0.00151533	0.000673381	0.00109875	0.00237801	0.000817306	0.000689799	0.00348422	0.00268613	0.00129432	0.00138128	0.00062362	0.000658169	0.00111444	0.000135088	0.000646461	0.000815394	3.785e-05	0.00153993	0.00202527	0.000192419	0.000769504	0.00131321	0.00116947	0.000348666	0.000145318	0.000580423	0.00049512	0.000414932	0.000652863	0.00105145	0.000298157	0.000143766	0.000168686	0.000141537	0.000239316	0.000245865	0.00030062	0.000413891	7.02081e-05	0.000357872	0.000426896	0.000228119	0.000365526	6.05809e-05	0.000213801	0.000272793	0.000148815	4.56914e-05	0.00024929	0.00013697	4.33379e-05	0.000259908	0.000241821	0.000244843	8.95904e-05	0	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	-nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
