0	highpt	600	10000 	0.025	1	0.283183	0.0511761	-0.0292513	0.00503561	0.00503561	0.0927408	0.0927408	0.104587	0.104587	0.00118415	0.000750934	0.000733452	0.00136982	0.000710065	0.000892241	0.000476232	0.00143709	0.000813397	0.00114516	0.000324415	0.000555733	0.00422949	0.00173533	0.00130695	0.00247847	0.000798301	0.00150943	0.00179874	0.00145061	0.00124129	0.000517405	0.0013368	0.00118464	0.000915031	0.000272856	0.000824718	0.00071873	0.000320106	0.000452445	0.00066425	0.00148262	0.00053591	0.00111338	0.00120379	0.000601588	0.000360458	0.000792104	0.0010172	0.000859731	0.000501292	0.000212868	0.000794713	0.000442527	0.000545052	0.00108879	0.000412154	0.00016113	0.000614	0.000428807	0.000189109	0.000255626	0.000240887	0.000267647	0.000517952	0.000226683	0.000336995	0.000330865	0.000488695	0.000173581	0.716247	0.0100845	-0.0152145	0.00312765	-0.00305229	0.00306633	-0.00362357	0.0062451	-0.00662363	0.00418156	0.00265176	0.00259003	0.00483721	0.00250744	0.00315076	0.00168171	0.00507476	0.00287234	0.0040439	0.0011456	0.00196245	0.0149355	0.00612797	0.00461522	0.00875218	0.00281903	0.00533021	0.00635187	0.0051225	0.00438334	0.00182711	0.00472062	0.0041833	0.00323124	0.000963535	0.00291232	0.00253804	0.00113039	0.00159771	0.00234566	0.00523555	0.00189245	0.00393167	0.00425091	0.00212438	0.00127288	0.00279715	0.00359202	0.00303596	0.00177021	0.000751699	0.00280636	0.00156269	0.00192473	0.00384483	0.00145543	0.000568997	0.00216821	0.00151424	0.000667797	0.000902688	0.000850642	0.000945138	0.00182904	0.000800483	0.00119002	0.00116838	0.00172572	0.000612964
1	highpt	150	600 	0.13	1	0.176051	-0.0312806	0.0463595	0.0240464	0.0240464	0.0437102	0.0437102	0.0336084	0.0336084	0.00120903	0.000672231	0.000449721	0.000404026	0.000749502	0.000506264	0.000337426	0.000553802	0.000940204	0.000544395	0.000632129	0.000965789	0.000830529	0.00070702	0.000796377	0.000728198	0.000917095	0.00153723	0.00135045	0.00056905	0.000843424	0.00136565	0.00165093	0.00136745	0.000430661	0.000876326	0.000739437	0.000970244	0.000762432	0.00106518	0.000879921	0.000799864	0.000936073	0.000991469	0.00161548	0.00106875	0.000638209	0.000734966	0.000468604	0.00138516	0.00107435	0.00102707	0.000967463	0.000432222	0.000538293	0.000617202	0.000666234	0.000488962	0.000584122	0.000472372	0.000699295	0.000518488	0.000988633	0.000570707	0.000987921	0.000867696	0.000412593	0.00054573	0.000271306	0.000779015	0.170793	0.0146544	0.0108032	0.0118569	-0.0134212	-0.000449464	0.000508718	0.0114084	-0.0129266	0.0068675	0.00381839	0.00255449	0.00229494	0.0042573	0.00287567	0.00191664	0.00314569	0.00534052	0.00309226	0.0035906	0.00548585	0.00471755	0.00401599	0.00452356	0.00413629	0.00520925	0.00873173	0.00767081	0.0032323	0.00479079	0.00775712	0.00937754	0.00776734	0.00244623	0.00497768	0.00420013	0.00551115	0.00433074	0.00605041	0.0049981	0.00454336	0.00531705	0.00563171	0.0091762	0.00607068	0.00362514	0.00417473	0.00266175	0.00786794	0.00610251	0.00583396	0.00549536	0.0024551	0.00305759	0.00350581	0.00378432	0.00277739	0.00331792	0.00268315	0.00397212	0.0029451	0.0056156	0.00324171	0.00561156	0.00492866	0.0023436	0.00309984	0.00154106	0.00442494
2	highpt	1250	10000 	0	0.025	0.451217	0.0328003	-0.0260402	0.0309119	0.0309119	0.09471	0.09471	0.127441	0.127441	0.00149438	0.000968676	0.000378996	0.00312353	0.000403807	0.0020321	0.00099651	0.00254802	0.00204279	0.00243889	0.000278589	0.00182705	0.00691661	0.000235692	0.00216317	0.00381858	0.00195682	0.00229511	0.00283065	0.00230819	0.00231969	0.000840982	0.0034854	0.00271728	0.00161813	0.00104936	0.00207316	0.00196209	0.000746315	0.00101395	0.000817345	0.00244142	0.000812374	0.00140384	0.00193875	0.000428583	0.000767882	0.000507988	0.00241805	0.00118859	0.000362769	0.000594767	0.000184213	0.000559762	0.000973883	0.00113205	0.000513376	7.28559e-05	0.000279152	0.000237	0.000459402	0.000134915	0.000268962	0.000486872	0.00048379	0.000155757	0.00060244	0.000192514	0.000762311	0.000750253	0.102741	0.0313063	-0.0275504	-0.0254868	0.029807	0.00232744	-0.00271808	-0.0231642	0.0270753	0.00331188	0.00214681	0.000839943	0.00692246	0.000894929	0.00450359	0.0022085	0.00564701	0.0045273	0.00540513	0.000617417	0.00404917	0.0153288	0.000522348	0.00479408	0.00846286	0.00433676	0.0050865	0.00627337	0.00511549	0.00514097	0.00186381	0.00772444	0.00602211	0.00358615	0.00232563	0.0045946	0.00434845	0.00165401	0.00224715	0.00181142	0.00541075	0.00180041	0.00311123	0.00429672	0.000949839	0.0017018	0.00112582	0.00535896	0.00263418	0.00080398	0.00131814	0.000408258	0.00124056	0.00215835	0.00250888	0.00113776	0.000161465	0.000618665	0.000525247	0.00101814	0.000299004	0.000596082	0.00107902	0.00107219	0.000345194	0.00133514	0.000426656	0.00168946	0.00166273
3	highpt	150	450 	0	0.13	4.39181	-0.00624598	0.013607	0.00788124	0.00788124	0.183492	0.183492	0.188107	0.188107	0.000165819	0.000400775	0.000595053	0.000502257	0.0010505	0.000851831	0.000190857	9.88676e-05	0.00112072	8.51883e-05	6.51363e-05	0.00191882	0.000662001	0.00293565	0.000161522	0.00108975	0.00018971	8.92057e-05	0.00121074	0.000167636	8.70303e-05	0.000616357	0.000406948	0.000489656	0.000459914	0.0004293	9.56561e-05	0.000147641	0.000217386	0.000193122	0.000195751	0.000541794	0.000227586	9.765e-05	6.43782e-05	0.000154769	3.42383e-05	0.000614415	7.01123e-05	0.00016499	0.00038118	0.00035771	0.000107571	9.00328e-05	0.00013896	0.000269783	0.00014244	6.88715e-05	3.82698e-05	0.000176865	0.000383203	0.000276133	9.67305e-05	0.000285414	0.000137855	0.000197268	0.000374334	0.000115264	0.000112757	0.000143244	0.126015	-0.0462834	0.0872902	0.0100727	-0.0116541	-0.00125019	0.00145705	0.00880929	-0.0102293	3.77564e-05	9.12551e-05	0.000135491	0.000114362	0.000239196	0.000193959	4.34574e-05	2.25118e-05	0.000255183	1.93971e-05	1.48313e-05	0.000436908	0.000150735	0.000668436	3.6778e-05	0.000248132	4.31963e-05	2.03118e-05	0.00027568	3.81701e-05	1.98165e-05	0.000140342	9.26607e-05	0.000111493	0.000104721	9.775e-05	2.17805e-05	3.36174e-05	4.94979e-05	4.39732e-05	4.45719e-05	0.000123364	5.18204e-05	2.22346e-05	1.46587e-05	3.52403e-05	7.79593e-06	0.0001399	1.59643e-05	3.75677e-05	8.67932e-05	8.14493e-05	2.44936e-05	2.05001e-05	3.16407e-05	6.14286e-05	3.24331e-05	1.56818e-05	8.71389e-06	4.02715e-05	8.7254e-05	6.28744e-05	2.20252e-05	6.49878e-05	3.1389e-05	4.49172e-05	8.52346e-05	2.62451e-05	2.56745e-05	3.26162e-05
4	highpt	450	600 	0	0.035	1.45232	-0.00957788	-0.0114038	0.0243455	0.0243455	0.180054	0.180054	0.203078	0.203078	0.000980058	0.000207146	0.000651014	0.000131753	0.00129877	0.000561819	0.00012929	0.000811951	0.000378332	0.000760238	0.000265912	0.000796838	0.00256747	0.00416282	0.000788707	0.00243663	0.000146575	0.000119711	0.00249993	0.000864977	0.000178681	0.00156114	0.00020243	0.000359856	0.000971173	0.000279543	0.000244688	0.000376398	0.000270525	8.40583e-05	0.000189643	0.00116323	0.000134744	0.000666021	0.000321365	0.000218488	0.000309606	0.000152388	0.000148354	0.000173586	0.000514931	8.50991e-05	0.000498581	5.90296e-05	0.000490396	0.00040205	0.000318314	0.000116723	0.000111057	0.000205588	0.000465026	0.000190197	0.000100563	4.22987e-05	0.000771055	0.000294232	0.000292297	0.000196047	0.000268305	0.000119736	0.0468561	-0.00753932	-0.029279	0.0100712	-0.0112025	-0.000472769	0.000536405	0.00960712	-0.0106707	0.000674823	0.000142631	0.000448258	9.07191e-05	0.000894271	0.000386843	8.9023e-05	0.000559073	0.000260502	0.000523465	0.000183095	0.000548666	0.00176784	0.00286633	0.000543068	0.00167775	0.000100925	8.24276e-05	0.00172134	0.000595584	0.000123032	0.00107493	0.000139384	0.000247781	0.000668706	0.000192481	0.000168481	0.00025917	0.000186271	5.78787e-05	0.00013058	0.00080095	9.27789e-05	0.000458591	0.000221278	0.000150441	0.000213181	0.000104928	0.00010215	0.000119524	0.000354558	5.85953e-05	0.0003433	4.06451e-05	0.000337664	0.000276834	0.000219177	8.03699e-05	7.64688e-05	0.000141559	0.000320196	0.000130961	6.9243e-05	2.91249e-05	0.000530914	0.000202595	0.000201262	0.000134989	0.000184743	8.24451e-05
5	highpt	450	600 	0.035	0.13	0.211028	0.0370433	0.00176296	0.028992	0.028992	0.16275	0.16275	0.195786	0.195786	0.000620665	0.000194142	0.00147767	0.00107691	0.000527435	0.00267747	0.000397683	0.000940294	0.000561484	0.000822581	0.000523157	0.000660909	0.00353001	0.00310396	0.00170876	0.00183664	0.0010094	0.00120682	0.00323021	0.0022198	0.000729856	0.00273779	0.000649082	0.0011798	0.00171045	0.000293105	0.000430153	0.00162483	0.00115443	0.000148873	0.00137336	0.00147154	0.00159464	0.000541968	0.0019074	0.000341815	0.000763798	0.00177687	0.00111443	0.00368088	0.00353282	0.000701146	0.000518586	0.00102797	0.000219859	0.000946348	0.000649791	0.00094967	0.000573608	0.00076817	0.000397167	0.000656595	0.00010495	0.000142045	0.000958101	0.000375404	7.9678e-05	0.000814384	0.000474431	0.000444009	0.198555	-0.0234566	0.009974	0.00954651	-0.0107888	-0.000157829	0.000161929	0.00938914	-0.0106413	0.00294115	0.000919981	0.00700224	0.00510314	0.00249936	0.0126878	0.0018845	0.00445578	0.00266071	0.00389797	0.00247909	0.00313186	0.0167277	0.0147088	0.00809731	0.00870328	0.00478327	0.00571877	0.015307	0.010519	0.00345858	0.0129736	0.00307581	0.00559071	0.00810533	0.00138894	0.00203837	0.00769959	0.00547051	0.000705464	0.00650796	0.00697321	0.00755655	0.00256823	0.00903863	0.00161976	0.00361942	0.00842007	0.00528096	0.0174426	0.016741	0.00332253	0.00245743	0.00487123	0.00104185	0.00448447	0.00307917	0.00450021	0.00271816	0.00364013	0.00188206	0.00311141	0.000497329	0.000673112	0.00454016	0.00177893	0.000377571	0.00385913	0.00224819	0.00210403
6	highpt	600	1250 	0	0.015	1.79776	0.00289577	-0.0157822	0.0391787	0.0391787	0.168411	0.168411	0.206395	0.206395	0.0012923	0.000879027	0.000704107	0.000892042	0.000813183	0.000704916	0.000185597	0.00162117	0.00101167	0.000915986	0.000385138	0.000760743	0.00493344	0.00316323	0.0017614	0.00352407	6.47252e-05	0.00116418	0.00301013	0.00173888	0.0011559	0.00152057	0.00112746	0.00161311	0.00183043	0.000587223	0.000901637	0.00115823	0.000186691	0.000596209	0.000167439	0.00158641	0.000291493	0.000931183	0.000957953	0.000705162	0.000365937	0.000126386	0.000591335	0.000355353	0.000492747	0.000156874	0.000184953	0.000228442	0.000757299	0.00072359	0.000411962	0.000382765	0.000141944	0.000275698	0.00014041	8.09092e-05	7.88678e-05	0.000196588	0.000415395	0.000116993	0.000531324	0.00012766	0.000235407	0.000397409	0.0679794	-0.0217049	-0.0172408	-0.00360707	0.0042301	0.00110301	-0.00132038	-0.0024832	0.00292138	0.000718836	0.000488956	0.000391658	0.000496196	0.000452331	0.000392108	0.000103238	0.000901771	0.000562741	0.000509515	0.000214232	0.000423161	0.00274421	0.00175954	0.000979774	0.00196026	3.60032e-05	0.000647573	0.00167437	0.000967247	0.000642966	0.000845814	0.000627147	0.000897286	0.00101817	0.000326641	0.000501533	0.000644263	0.000103846	0.00033164	9.31375e-05	0.000882435	0.000162142	0.000517968	0.000532859	0.000392245	0.000203551	7.03021e-05	0.000328928	0.000197664	0.000274089	8.72608e-05	0.000102879	0.00012707	0.000421245	0.000402495	0.000229153	0.000212912	7.89559e-05	0.000153356	7.81025e-05	4.50055e-05	4.387e-05	0.000109352	0.000231062	6.50769e-05	0.000295547	7.10104e-05	0.000130945	0.000221058
7	highpt	600	1250 	0.015	0.025	0.373136	0.0102604	-0.045256	0.033937	0.033937	0.149464	0.149464	0.177377	0.177377	0.00131622	0.000596327	0.000597466	0.000988892	0.000865235	0.000775341	0.000116135	0.00167728	0.00107183	0.000735623	0.00042329	0.00101374	0.00503839	0.00288239	0.00216192	0.00388533	0.000290618	0.00107946	0.00333695	0.00141838	0.00101539	0.00209866	0.00111877	0.00160769	0.00175101	0.00059738	0.00138478	0.0014319	0.000180494	0.000729003	0.000299293	0.00140742	0.000220578	0.00102345	0.000740245	0.000448044	0.000367956	0.000264741	0.000478867	0.000681262	0.00086888	0.000278466	0.000175694	0.000394031	0.00100428	0.000202582	0.000197644	0.000210694	0.000224501	5.68542e-05	0.000372157	0.000218349	0.000470402	0.000139673	0.000209382	3.07651e-05	0.000875077	9.81357e-05	0.000213172	0.000498194	0.0671026	-0.00929479	0.0188293	0.00180082	-0.00201548	0.00168381	-0.0020043	0.003514	-0.0039971	0.00352746	0.00159815	0.0016012	0.00265022	0.00231882	0.00207791	0.000311242	0.00449508	0.00287249	0.00197146	0.00113441	0.00271682	0.0135028	0.00772476	0.00579391	0.0104126	0.000778852	0.00289293	0.00894299	0.00380124	0.00272123	0.00562439	0.00299829	0.00430859	0.00469269	0.00160097	0.0037112	0.00383748	0.000483723	0.00195372	0.000802103	0.00377187	0.000591148	0.00274283	0.00198385	0.00120075	0.000986118	0.000709502	0.00128336	0.00182577	0.00232859	0.000746286	0.000470858	0.001056	0.00269147	0.000542917	0.000529683	0.000564657	0.00060166	0.000152369	0.000997376	0.000585173	0.00126067	0.000374322	0.000561141	8.24502e-05	0.0023452	0.000263003	0.000571298	0.00133515
8	hzbb	150	10000 	0	1	0.138963	0.000181801	0.0017517	0.0199147	0.0199147	0.0818859	0.0818859	0.0757842	0.0757842	0.000154689	0.000371655	0.000111972	0.000827525	0.000468177	0.000374939	0.000130173	0.000539665	0.000578303	0.000695302	0.000303677	0.00125276	0.000881754	0.0018834	0.00120531	0.000116967	0.0017426	0.00214498	0.00102057	0.000687264	0.00111707	0.000525665	0.00211626	0.00180761	0.000192646	0.000761871	0.00138044	0.00116694	0.000407224	0.000576547	0.00146971	0.000503767	0.000542409	0.000534628	0.00085093	0.000593865	0.000192505	0.000174474	0.000153281	0.000519139	0.000481348	0.00039204	0.000268357	0.000145177	0.000417383	9.89911e-05	0.000232415	0.000214101	0.000391652	0.000189982	0.000376613	0.000282628	0.000111182	0.000121465	0.000171764	0.000131399	8.1331e-05	0.000198421	0.000142577	3.75442e-05	0.440129	-2.31554e-08	-0.00103521	0.000499239	-0.0011556	-0.00139648	0.00163772	-0.000897687	0.000465171	0.00111316	0.00267448	0.000805767	0.00595498	0.00336907	0.00269811	0.000936743	0.0038835	0.00416155	0.00500349	0.0021853	0.00901501	0.00634522	0.0135532	0.00867356	0.000841711	0.01254	0.0154356	0.00734418	0.00494564	0.00803857	0.00378275	0.0152289	0.0130078	0.00138631	0.00548253	0.00993387	0.00839746	0.00293044	0.00414891	0.0105763	0.00362518	0.00390325	0.00384726	0.00612341	0.00427354	0.00138529	0.00125554	0.00110303	0.00373579	0.00346385	0.00282117	0.00193113	0.00104471	0.00300355	0.000712353	0.00167249	0.0015407	0.00281838	0.00136713	0.00271016	0.00203383	0.000800082	0.000874082	0.00123604	0.000945567	0.000585269	0.00142787	0.001026	0.000270173
9	highres	150	250 	0	0.175	5.35077	-0.0150939	-0.0280557	0.0151251	0.0151251	0.207235	0.207235	0.190052	0.190052	0.000357244	0.00124341	0.000206018	0.00161787	0.000926124	0.0015477	0.00045002	0.00107109	0.0024392	0.000621648	0.000607375	0.00351336	0.00277615	0.0014212	0.00145395	0.000492504	0.000459972	0.001121	0.00013788	0.000612299	0.000903428	9.98479e-05	0.00133169	0.00192662	0.000163923	0.000955503	0.00115166	0.00102015	0.000380935	5.05411e-05	0.000266566	0.000556201	0.000327656	0.00043448	0.000958659	0.000295407	6.21444e-05	0.000129777	8.54291e-05	0.00023793	0.000135003	0.000421272	4.222e-05	2.87454e-05	0.000351917	0.00026982	0.000267459	0.000206896	0.000275454	2.8674e-05	0.000420881	0.000286604	3.56517e-05	7.11741e-05	0.000185928	1.21382e-05	9.75629e-05	2.92282e-05	0.000132922	4.50263e-05	0.00753581	1.64138e-08	0.141273	-0.00375999	0.00309639	-0.00256705	0.0030297	-0.00632221	0.00611535	6.67649e-05	0.000232379	3.85024e-05	0.000302361	0.000173082	0.000289248	8.41038e-05	0.000200175	0.000455859	0.000116179	0.000113512	0.000656608	0.000518832	0.000265607	0.000271727	9.20436e-05	8.59636e-05	0.000209503	2.57682e-05	0.000114432	0.000168841	1.86605e-05	0.000248877	0.000360064	3.06354e-05	0.000178573	0.000215233	0.000190654	7.11925e-05	9.44557e-06	4.98182e-05	0.000103948	6.12354e-05	8.11995e-05	0.000179163	5.52083e-05	1.16141e-05	2.42538e-05	1.59658e-05	4.44665e-05	2.52306e-05	7.8731e-05	7.89044e-06	5.3722e-06	6.57694e-05	5.04263e-05	4.99851e-05	3.86665e-05	5.14793e-05	5.35884e-06	7.86581e-05	5.35631e-05	6.6629e-06	1.33016e-05	3.47479e-05	2.26849e-06	1.82334e-05	5.46242e-06	2.48416e-05	8.41491e-06
10	highres	150	250 	0.175	1	0.0631667	-0.0757437	-0.00809395	0.0173708	0.0173708	0.155601	0.155601	0.129609	0.129609	0.000330345	0.000423542	0.00037627	0.000339824	0.000799499	0.00078789	0.00030217	0.00035646	0.0011638	0.00053499	0.000414685	0.00127171	0.000786135	0.00128185	0.000563346	0.000528585	0.000995191	0.000934664	0.000575118	0.000566459	0.000500069	0.000566648	0.000747441	0.000997036	0.000365403	0.000842967	0.000800228	0.000902751	0.000285393	0.000823778	0.000367995	0.000607466	0.000650443	0.000522856	0.000461239	0.000374926	0.000458818	0.000387292	0.000458252	0.000420711	0.000466438	0.000428884	0.000371099	0.000100599	0.000141783	0.000389519	0.000400277	0.000185402	0.000203114	0.000242234	0.00024351	0.00024822	0.000381109	0.000334581	0.000342824	0.000233991	0.000201271	0.000196048	0.000238087	0.00018864	0.00852203	-0.0862692	0.0489706	-0.00433928	0.0038922	-0.00229014	0.00269737	-0.00662382	0.00658077	0.00522973	0.00670515	0.00595678	0.00537979	0.012657	0.0124732	0.00478369	0.00564316	0.0184243	0.00846949	0.00656493	0.0201326	0.0124454	0.0202932	0.0089184	0.0083681	0.015755	0.0147968	0.00910477	0.00896769	0.00791665	0.00897067	0.0118328	0.0157842	0.00578474	0.0133451	0.0126685	0.0142916	0.0045181	0.0130413	0.00582578	0.00961688	0.0102972	0.00827741	0.00730194	0.0059355	0.00726361	0.00613128	0.00725466	0.00666033	0.00738423	0.00678972	0.00587491	0.0015926	0.00224459	0.00616652	0.00633684	0.00293513	0.00321553	0.00383484	0.00385504	0.0039296	0.00603338	0.00529679	0.00542729	0.00370434	0.00318635	0.00310367	0.00376919	0.00298638
