0	highpt	600	10000 	0.025	1	6.06878	0.0455575	-0.0094481	0.0159338	0.0159338	0.0963945	0.0963945	0.114318	0.114318	0.00135689	0.000408539	0.000303725	0.000854422	0.000729501	0.0011849	0.000553397	0.00136446	0.000623258	0.00116312	0.000194924	0.000489689	0.00422995	0.00177186	0.00088734	0.00248689	0.000336094	0.000281722	0.0029797	0.00144081	0.000801203	0.00133167	0.00125452	0.000872706	0.00178261	0.000267056	0.000412006	0.000824504	0.000344566	0.00056011	0.000412694	0.0019112	0.0007022	0.000979806	0.00102608	5.87561e-05	0.000566044	0.000689011	0.000778641	0.00122205	0.000692907	0.000501137	0.000514239	0.000467896	0.000724552	0.00058398	0.000309873	0.000161266	0.000211464	0.000248522	0.000290328	0.000270356	0.000305081	5.30218e-05	0.000530879	0.000221797	0.000190698	0.000289082	0.000277416	0.000124915	4.07356	0.0200939	-0.0250826	0.0313652	-0.0313651	-0.00577482	0.00678719	0.00495889	-0.00582179	-0.00076763	0.000969404	0.000739453	0.00784781	0.00947597	-0.00882774	-0.00916799	-0.00918055	0.0146128	-0.00671476	0.00539101	0.00879425	-0.0115034	0.00224754	-0.00269266	-0.0255099	0.0281666	-0.0156781	0.026828	-0.0221951	0.00576911	0.000528762	0.00830501	0.0207651	-0.00188821	0.00268142	0.00334645	0.0201457	0.0168217	-0.0120308	0.00767874	-0.00379342	0.00118649	0.00502644	-0.00237311	0.00479324	-0.0131662	0.0274346	-0.0108523	-0.0014275	-0.00580871	-0.00676235	0.009866	-0.00874148	0.00374671	-0.00414394	-0.00364878	-0.015281	-0.000256341	-0.004851	-0.0103523	-6.83231e-05	-0.00183698	-0.00517808	-0.00554029	0.00447853	0.00761674	0.00232929	0.0112321	0.00477212	-0.00306002	0.00686284
1	highpt	150	600 	0.13	1	4.26336	-0.0253052	0.0634694	0.00809546	0.00809546	0.112035	0.112035	0.0979696	0.0979696	0.000285831	0.000296615	0.000726584	0.000199237	0.000850646	0.000298686	0.00101004	0.000585019	0.00128145	0.0011866	0.00124283	0.00219817	0.000217291	0.00147687	0.00114058	0.000861879	0.000853471	0.00148235	0.000895887	0.000612704	0.00125185	0.00122833	0.00112348	0.000853568	0.00138645	0.000576926	0.000405845	0.000761331	0.00117628	0.000751809	0.00061716	0.000571716	0.00068408	0.000674347	0.0010921	0.000658309	0.000886242	0.00122736	0.000320398	0.00152455	0.000956986	0.000486961	0.000894585	0.000961504	0.000418271	0.00101909	0.000175112	0.000624673	0.000869129	0.000449918	0.000580891	0.00039714	0.000502776	0.000368043	0.000706351	0.00047625	0.000379718	0.000456468	0.000641651	0.000288588	2.8187	-0.0146617	0.00470968	-0.0175991	0.0175991	0.0178309	-0.0190861	0.00288021	-0.00340448	0.0207794	-0.0224664	-0.00364139	0.00114552	0.0144041	-0.0238964	-0.0149858	0.00589408	0.0151234	-0.00185681	-0.00448048	-0.00124053	0.00371293	0.00949748	0.00314278	-0.041664	0.0161861	-0.0070003	0.0301943	-0.0175639	-0.00204729	0.00902034	0.0456908	-0.00216673	-0.0254426	2.7234e-05	0.0264331	0.0117949	0.00924015	0.0306955	0.0306249	0.000546606	-0.00820182	0.00199592	-0.0119346	0.00390076	-0.0204535	0.042769	-0.0160619	-0.0010216	0.0105156	-0.0116686	0.00986254	-0.0183232	0.00627507	-0.010723	-0.00181273	-0.0107416	-8.36907e-05	-0.0104811	-0.00295449	-0.00449672	-0.00331672	-0.0077102	-0.00981924	0.00101942	0.00242358	-0.00342806	0.00304799	0.00465081	-0.00352126	0.00466935
2	highpt	1250	10000 	0	0.025	8.47729	0.0424348	-0.0415079	0.0406736	0.0406736	0.0983763	0.0983763	0.134716	0.134716	0.00158495	0.00105613	0.000683375	0.00183363	0.000625072	0.00100727	0.000373055	0.00252192	0.00254829	0.00202683	0.000111964	0.00169838	0.00695015	0.000354906	0.00314078	0.00323512	0.00197515	0.00286258	0.00269167	0.00214068	0.00179612	0.00129524	0.00357061	0.0031067	0.00272831	0.00173103	0.00225935	0.00298763	0.000346711	0.000390109	0.000917596	0.00240291	0.00174662	0.00144626	0.000931164	0.000468438	0.000592209	0.000481599	0.00140973	0.000556657	0.00154156	0.000312588	0.000447535	0.000234325	0.00151233	0.00069031	0.00112409	0.000176011	0.000442705	0.000247731	0.000530622	0.000236234	0.000218536	0.000402312	0.000557677	0.000258683	0.000594488	0.000486693	0.000285462	0.00026337	0.27067	0.10266	-0.0769032	0.0788667	-0.0788667	-0.0215328	0.0243324	0.00290691	-0.00333161	-0.018656	0.0209055	-0.000191852	-0.000770333	-0.00130417	0.000212092	0.000509025	-0.00230715	0.000256497	-0.0012965	9.16e-05	0.00124096	-0.00112969	0.000234737	-0.000847722	-0.000729552	0.00245609	-0.00164054	0.000567963	-0.00261613	0.000390406	-0.000180894	-0.000961619	0.00254767	0.00109508	0.000347183	0.000566288	0.00226178	0.00066436	-0.00174693	-0.000292669	-0.000444284	-4.45752e-05	0.000756509	0.000748172	0.000757255	0.000323738	0.000872889	0.000266778	-0.000181535	-0.0013469	-0.000208692	0.000819473	-0.000668602	0.00166472	0.000818267	0.000124172	-0.00123357	-4.76164e-05	-0.000704977	-0.00146696	0.000249158	0.000425921	-0.000278612	0.000103148	0.000850147	8.82282e-05	3.12182e-05	0.000599101	0.00153915	-0.000371261	-0.00111647
3	highpt	150	450 	0	0.13	73.6782	-0.00692477	0.0144345	0.00516617	0.00516617	0.193522	0.193522	0.192516	0.192516	0.000141318	0.000433472	0.000555876	0.00047637	0.000976038	0.000677852	0.000392946	0.000100376	0.00121823	0.00018588	0.000142469	0.00215734	0.000687469	0.00314336	0.000205327	0.000821539	0.000738031	0.000210775	0.00134939	0.000117124	8.13039e-05	0.00049516	0.000961512	0.000845973	0.000306382	0.000578395	0.00040281	0.000343011	0.000369782	8.66509e-05	0.000142749	0.000555425	0.000222688	0.000282313	0.000220569	0.000156861	0.000270534	0.000723778	0.000116331	0.000210348	0.000514716	0.000324955	0.000316789	0.000115997	6.91456e-05	0.000262534	0.000296543	0.000131846	0.000210608	7.35211e-05	0.000216759	0.000272208	0.000234263	0.00066545	0.000127722	0.000172446	0.000529152	0.000152512	7.9878e-05	0.000209054	2.77933	-0.00794042	0.0337146	-0.0266372	0.0266372	0.0201363	-0.0217214	0.00228264	-0.00270524	0.0224796	-0.0244119	-0.00362854	0.000132647	0.0125082	-0.0221615	-0.0122175	0.00856902	0.0118415	-0.000740713	-0.00492975	-0.00325598	0.0063547	0.0133719	0.00303327	-0.0411164	0.014591	-0.00502319	0.0257701	-0.0168306	-0.00124991	0.0133515	0.0497962	-0.00643004	-0.0296062	-0.00105315	0.0304358	0.0101934	0.00274246	0.036806	0.0325646	-2.36761e-05	-0.0114234	0.00160067	-0.0126358	0.00365854	-0.017351	0.0416396	-0.0157216	0.00171665	0.0149559	-0.0112995	0.00982939	-0.0189938	0.0108926	-0.0118997	-0.00224975	-0.00977611	-0.00447549	-0.0122858	-0.00163701	-0.00533274	-0.00482239	-0.00608537	-0.0103426	0.000282015	0.0019824	-0.00043689	0.00149243	0.00746978	-0.00454482	0.00495442
4	highpt	450	600 	0	0.035	23.3801	-0.0150451	-0.00818531	0.0243654	0.0243654	0.178675	0.178675	0.201822	0.201822	0.00117653	0.000542634	0.00104717	0.000132848	0.00116298	0.000483195	0.000114048	0.000515308	0.000400301	0.000310905	0.000283359	0.000446608	0.00248066	0.00380003	0.00123756	0.00252226	0.000186413	0.000857789	0.00185705	0.00084809	0.000575665	0.0011527	0.000431305	0.000749054	0.000761012	0.000110077	0.000263338	0.000757788	0.000247715	0.000123625	0.000161493	0.000739581	0.000214779	0.000522159	0.000736623	0.000249312	0.000129536	0.000108329	0.00015993	0.000564411	0.000372776	0.000183581	0.000168072	6.01668e-05	0.000270811	0.000143359	0.000492711	0.000177869	0.000369386	0.000208383	0.000399998	0.000130866	0.000282433	0.000167079	0.000528652	0.000341825	0.0002285	0.000243779	0.000162994	5.89693e-05	0.538249	-0.0348827	0.000150758	-0.00846991	0.00846991	0.012815	-0.0134188	0.00410406	-0.00483891	0.0169918	-0.0182302	0.00035444	-4.30199e-05	0.00243191	-0.00156242	-0.00151419	0.000210399	0.00192499	0.000766169	-0.000456443	0.000387493	-0.00097106	0.000308803	0.000480755	-0.00461361	0.00277419	-0.00100574	0.00466177	-0.00191551	-0.00056288	0.00178561	0.00255719	0.000880595	-0.00206171	-9.83716e-06	0.0028196	0.00149966	0.00127559	0.00114564	0.0024632	-0.000826544	-0.000137035	0.00151376	-0.000741121	5.2912e-05	-0.00206697	0.00447882	-0.00157753	-8.81492e-05	-0.000107888	-0.000889835	0.00122809	-0.00173364	-0.000277206	-0.00130487	-0.000664994	-0.00131151	8.55361e-05	-0.000161346	-0.000260276	-0.000588071	-0.000738122	-0.000429228	-0.00143443	0.000482653	0.000597814	0.000110131	0.00131839	0.000475798	-0.000466872	0.000586254
5	highpt	450	600 	0.035	0.13	5.25153	-0.00272384	-0.00775654	0.0230609	0.0230609	0.143209	0.143209	0.16143	0.16143	0.00106035	0.000149466	0.000638296	0.000378173	0.00114448	0.000395991	0.00028903	0.000586854	0.000221865	0.000399583	0.000108067	0.000587227	0.00238408	0.00326532	0.000506494	0.00214601	0.000943355	0.000455863	0.0022956	0.00027639	0.000265819	0.00115764	0.000533098	0.000737819	0.000899989	0.000285849	0.000514955	0.00031982	0.000258524	0.000189999	0.000394998	0.00106912	0.000295156	0.000731261	0.000215789	0.000256962	0.000264537	0.000310155	0.000253216	0.00048216	0.000156716	0.000337804	0.000774672	0.000515465	0.000838	0.000498798	0.000271199	0.000342304	0.000270766	0.000242546	0.000191856	0.000219418	5.47123e-05	7.57127e-05	0.000342376	0.000122893	0.000193569	0.000473836	5.54643e-05	0.000127498	1.71424	-0.025855	0.0366421	-0.00892999	0.00892999	0.0139834	-0.0148193	0.00461318	-0.00543895	0.0186853	-0.0202089	-0.000757949	0.00211861	0.00731958	-0.0105684	-0.00650604	0.00144014	0.0094574	-0.00140104	-0.000718806	0.00032366	0.00131917	0.00480141	-0.000157248	-0.0211021	0.011773	-0.00577313	0.0155534	-0.0103991	-0.000131958	0.00493791	0.0196455	0.00038133	-0.0111328	0.00084524	0.0104127	0.00865474	0.00309102	0.0113468	0.013519	-0.00157587	-0.00389235	0.00230432	-0.0056225	0.00290095	-0.00858917	0.022564	-0.0079681	0.000262282	0.00468789	-0.00563111	0.00471448	-0.0083086	0.00371478	-0.00572693	-0.00192489	-0.00596436	-0.00156735	-0.00535674	-0.000957136	-0.00264434	-0.00215285	-0.00438476	-0.00486296	0.00262602	0.00304014	-0.000129873	0.00185643	0.00300342	-0.00078761	0.00381413
6	highpt	600	1250 	0	0.015	28.6398	0.00588115	-0.0295225	0.036073	0.036073	0.162509	0.162509	0.196196	0.196196	0.00134452	0.000710499	0.000821991	0.000911769	0.000929956	0.000638023	0.000232483	0.00158547	0.000968588	0.000901853	0.000221501	0.000568013	0.00460651	0.00303485	0.00190852	0.00315204	8.36936e-05	0.0011129	0.00274294	0.00139789	0.00101511	0.00128669	0.00083259	0.00118883	0.00165977	0.000385095	0.000736259	0.00102069	0.000128077	0.000398052	8.8255e-05	0.00158887	0.000636616	0.000912399	0.000596301	0.000429267	0.000550428	0.000194467	0.000671745	0.000353039	0.000832494	0.000196053	0.000170553	0.000233342	0.000774837	0.000558157	0.0005575	5.82042e-05	0.000346823	7.39449e-05	0.00017269	0.000132449	8.15833e-05	0.000348197	0.000492681	0.000246585	0.00049348	0.000458238	0.000114663	0.000238339	0.420496	0.0321485	-0.0509329	0.0169189	-0.0169189	-0.00590995	0.00698236	0.00437443	-0.00514782	-0.00155016	0.00175136	0.000355277	0.000404817	-0.000458454	0.00101816	0.00113457	-0.00172495	0.000606139	-0.000790925	0.00128306	0.000749292	-0.00160362	-5.1584e-05	-0.000955811	-0.000651388	0.00174943	-0.00170432	0.0010742	-0.00210449	0.00018868	0.000679793	-0.00103979	0.00251993	0.0015536	3.77507e-05	-0.000133958	0.00178231	0.000132412	-0.00208684	-0.000791033	-0.0014734	-0.000372179	0.000584642	0.000840365	-0.000132508	0.000480632	0.00046169	4.76792e-05	5.21192e-05	-0.000412256	0.00055579	0.000690587	-6.83985e-05	0.000876958	-0.000253263	-0.000138276	-0.000718833	-0.000712568	-0.000757045	-0.00056694	0.000690979	0.000402048	0.00103236	-0.000501604	0.000619514	0.000717298	0.00110643	0.00130848	0.000849937	-0.000629017	-0.000347855
7	highpt	600	1250 	0.015	0.025	7.444	0.0292798	-0.0133698	0.0442571	0.0442571	0.163117	0.163117	0.207389	0.207389	0.000584701	0.000219225	0.000142089	0.00111671	0.000587357	0.00126709	0.000221991	0.00221536	0.0015873	0.000987743	0.00010497	0.000137916	0.00501662	0.00259886	0.00142663	0.00319706	0.000549353	0.000386422	0.00379575	0.00101787	0.000541568	0.00206983	0.000488433	0.000762834	0.00184072	0.000249295	0.00127013	0.000406101	0.000475452	0.000641224	0.000671374	0.00215359	0.000676048	0.000667729	0.000425449	0.000225914	0.000826095	0.000838227	0.000683353	0.000440717	0.00124119	0.000936405	0.00113515	0.000227628	0.00156478	0.000860901	0.000345159	0.000256498	0.0003965	0.000219754	0.000266586	0.000182525	0.000895249	0.000561446	0.000341981	0.000452127	0.0013498	0.000381085	0.000440933	0.000962321	0.35065	0.00950791	-0.0697415	0.0242901	-0.0242901	-0.0038726	0.0046364	0.00528903	-0.00621296	0.00142394	-0.00163204	-0.000248552	-0.000170535	-0.000456336	-0.00127242	0.000236288	-0.000886748	0.000905609	-3.22775e-05	0.000832015	0.000503714	-0.000527248	0.000639743	-0.000361916	-0.00332797	0.00251758	-0.0018977	0.00307534	-0.00291884	0.00102254	0.000767427	0.00206236	0.000938167	-0.00167518	0.000178859	0.00218565	0.00228668	-0.00103369	0.00105454	0.00210868	-0.00049678	-0.000821461	-0.000264207	-0.00111077	0.00181597	-0.000566394	0.00378508	-0.0010784	0.000560531	0.000752124	-0.00168185	0.00108231	-0.00143595	0.00233692	-0.00016169	0.000337724	-0.00125647	-0.000670444	-0.00076357	-0.00119172	-0.000604073	9.13246e-05	-0.00115331	-0.000555445	1.27744e-05	0.000397246	0.000114465	0.000680467	0.00147316	-0.000363734	-0.000192885
8	hzbb	150	10000 	0	1	2.56146	-0.00195572	-0.0182691	0.010261	0.010261	0.07929	0.07929	0.0849357	0.0849357	0.0012632	0.00106283	0.000215139	0.000660261	0.000398815	0.000653051	0.000166434	0.000377444	0.000779424	0.000727887	0.000483675	0.0015845	0.000532617	0.00202086	0.00150736	0.000238899	0.00149678	0.00263454	0.00193788	0.000893019	0.00100709	0.00116442	0.00241234	0.00197266	0.000346433	0.000984986	0.000530834	0.00142083	0.000979595	0.000711691	0.00148438	0.000518176	0.000437384	0.000959087	0.00157333	0.000361008	0.000613188	0.000742849	0.000170743	0.000610452	0.000769399	0.00105923	0.00034447	0.000184888	0.000186434	0.000807273	0.0011548	0.000190668	0.000398886	0.000224557	0.000294306	0.000183927	0.000812569	0.000997417	0.000651333	0.000763198	0.00067991	0.000432121	0.00032153	0.000763954	13.4322	0.00371415	-0.00722502	0.00232905	-0.00232905	0.000885117	-0.00152296	-0.00141687	0.00167539	-0.000521988	0.000100479	-0.0147833	0.000562497	0.011215	-0.0427741	-0.008136	0.0243051	0.0135397	0.00878923	0.00636081	-0.014367	0.0211014	0.0309029	0.0141253	-0.0605603	0.000440887	0.0150305	0.0258191	-0.0112731	0.033496	0.0210065	0.106492	-0.0716953	-0.0710552	-0.0179405	0.0718295	-0.0148159	-0.0345518	0.126086	0.0702847	0.00354017	-0.0417614	-0.0268169	-0.0264343	0.0204105	-0.00783407	0.0555657	-0.0262165	0.0145553	0.0699016	-0.0136112	0.00552257	-0.0384929	0.0362413	-0.0172109	0.00592969	-0.00303728	-0.0107135	-0.0367658	0.00230779	-0.0159243	-0.00212065	-0.0107236	-0.00924226	-0.00977133	-0.00755636	-0.00240236	-0.020741	0.0101345	-0.00287006	0.0109438
9	highres	150	250 	0	0.175	74.5091	0.00777408	-0.029017	0.0184074	0.0184074	0.200394	0.200394	0.178298	0.178298	0.000461031	0.00119801	0.000278388	0.00175541	0.000803215	0.00151533	0.000673381	0.00109875	0.00237801	0.000817306	0.000689799	0.00348422	0.00268613	0.00129432	0.00138128	0.00062362	0.000658169	0.00111444	0.000135088	0.000646461	0.000815394	3.785e-05	0.00153993	0.00202527	0.000192419	0.000769504	0.00131321	0.00116947	0.000348666	0.000145318	0.000580423	0.00049512	0.000414932	0.000652863	0.00105145	0.000298157	0.000143766	0.000168686	0.000141537	0.000239316	0.000245865	0.00030062	0.000413891	7.02081e-05	0.000357872	0.000426896	0.000228119	0.000365526	6.05809e-05	0.000213801	0.000272793	0.000148815	4.56914e-05	0.00024929	0.00013697	4.33379e-05	0.000259908	0.000241821	0.000244843	8.95904e-05	1.70428	-0.0097387	0.0252094	-0.0333884	0.0333884	0.00804471	-0.0096768	-0.00179764	0.00212742	0.00624547	-0.00761664	-0.00218243	-0.000757156	0.00218772	-0.00721821	-0.00124716	0.00726771	-0.00104176	0.00315223	4.16389e-05	-0.00282552	0.00610543	0.00615879	0.00300766	-0.00790533	-0.00444871	0.00545904	0.00284001	0.00202114	0.00315754	0.00492745	0.0189306	-0.0136481	-0.0141007	-0.00275247	0.0121032	-0.0039761	-0.00546196	0.0238818	0.0135356	0.00199231	-0.00687805	-0.00385099	-0.004327	0.00175568	-0.00313425	0.00747023	-0.00352794	0.00248914	0.0108021	-0.00221777	0.000369898	-0.00523867	0.00427635	-0.00371767	0.00108236	0.000195965	-0.00118026	-0.00535055	0.00126571	-0.00270096	-0.000786267	-0.000653794	-0.0017736	-0.0020378	-0.00188421	0.000291879	-0.00389508	0.00105304	-0.00060918	0.0019542
